;PC1;PC2;PC3;labels;markers;Family;Colors
265;-1.7615721;2.1394198;0.1101787;6CDU[A-E];diamond;GABAAR_chimera;rgb(106, 128, 156)
266;-2.281527;2.4051945;-0.79335177;6CDU[E-D];diamond;GABAAR_chimera;rgb(106, 128, 156)
267;-2.6477306;2.7499027;-0.61118543;6CDU[D-C];diamond;GABAAR_chimera;rgb(106, 128, 156)
268;-2.1588519;3.7353654;-0.19247107;6CDU[C-B];diamond;GABAAR_chimera;rgb(106, 128, 156)
269;-2.8812938;2.330554;0.59385014;6CDU[B-A];diamond;GABAAR_chimera;rgb(106, 128, 156)
270;4.3067007;4.8031206;-0.54284424;6A96[B-A];circle;GABAAR;rgb(43, 113, 255)
271;9.630652;1.8437666;3.3637774;6A96[A-E];circle;GABAAR;rgb(43, 113, 255)
272;10.943513;4.3714523;2.8978372;6A96[E-D];circle;GABAAR;rgb(43, 113, 255)
273;9.622944;4.276858;2.7692344;6A96[D-C];circle;GABAAR;rgb(43, 113, 255)
274;6.1703854;2.2982676;3.1577528;6A96[C-B];circle;GABAAR;rgb(43, 113, 255)
275;-4.1838465;1.0853854;0.09468648;6I53[B-A];circle;GABAAR;rgb(43, 113, 255)
276;-2.598923;0.73571134;-0.48336267;6I53[A-E];circle;GABAAR;rgb(43, 113, 255)
277;-5.0410295;0.71745104;-0.14548977;6I53[E-D];circle;GABAAR;rgb(43, 113, 255)
278;-3.0321097;-0.2925818;-1.2537466;6I53[D-C];circle;GABAAR;rgb(43, 113, 255)
279;-5.3489604;-0.31964636;1.9151491;6I53[C-B];circle;GABAAR;rgb(43, 113, 255)
280;0.16258164;-0.0008377784;1.715739;3JAF[A-B];circle;GlyR;rgb(0, 204, 150)
281;-0.29591098;-0.20000802;1.5693102;3JAF[B-C];circle;GlyR;rgb(0, 204, 150)
282;-0.42049292;-0.3686154;1.5627673;3JAF[C-D];circle;GlyR;rgb(0, 204, 150)
283;-0.33322132;-0.31457344;1.5925975;3JAF[D-E];circle;GlyR;rgb(0, 204, 150)
284;0.026097417;-0.19588827;1.615663;3JAF[E-A];circle;GlyR;rgb(0, 204, 150)
285;-0.56953317;0.5343419;4.737212;3JAD[A-B];circle;GlyR;rgb(0, 204, 150)
286;-0.6861846;0.6233762;4.7219005;3JAD[B-C];circle;GlyR;rgb(0, 204, 150)
287;-0.38417158;0.6445233;4.77663;3JAD[C-D];circle;GlyR;rgb(0, 204, 150)
288;-0.81614;0.47661343;4.716452;3JAD[D-E];circle;GlyR;rgb(0, 204, 150)
289;0.07728965;0.90502644;4.553307;3JAD[E-A];circle;GlyR;rgb(0, 204, 150)
290;8.3979845;3.445642;1.5258794;3JAE[A-B];circle;GlyR;rgb(0, 204, 150)
291;8.225271;3.3675354;1.5422274;3JAE[B-C];circle;GlyR;rgb(0, 204, 150)
292;8.104964;3.3205447;1.5393443;3JAE[C-D];circle;GlyR;rgb(0, 204, 150)
293;8.264988;3.3766713;1.5482538;3JAE[D-E];circle;GlyR;rgb(0, 204, 150)
294;8.672437;3.5410843;1.4115497;3JAE[E-A];circle;GlyR;rgb(0, 204, 150)
295;-2.969532;0.45644557;2.910957;5CFB[A-B];circle;GlyR;rgb(0, 204, 150)
296;4.0892115;2.2809153;5.090919;5CFB[B-C];circle;GlyR;rgb(0, 204, 150)
297;2.4373307;2.9183164;4.246367;5CFB[C-D];circle;GlyR;rgb(0, 204, 150)
298;1.7078836;2.7422512;3.76446;5CFB[D-E];circle;GlyR;rgb(0, 204, 150)
299;10.060281;6.706528;4.3296824;5CFB[E-A];circle;GlyR;rgb(0, 204, 150)
300;-1.9160186;1.1060884;0.0765362;5VDH[A-B];circle;GlyR;rgb(0, 204, 150)
301;-2.579998;0.7084001;0.20831929;5VDH[B-C];circle;GlyR;rgb(0, 204, 150)
302;-2.098912;1.156438;0.26658878;5VDH[C-D];circle;GlyR;rgb(0, 204, 150)
303;-1.3357698;1.3594953;0.17969431;5VDH[D-E];circle;GlyR;rgb(0, 204, 150)
304;-2.2678912;1.0211259;0.18465637;5VDH[E-A];circle;GlyR;rgb(0, 204, 150)
305;-2.7908006;0.55516374;0.8721325;5VDI[A-B];circle;GlyR;rgb(0, 204, 150)
306;-2.832966;0.5689772;0.64968735;5VDI[B-C];circle;GlyR;rgb(0, 204, 150)
307;-2.3892624;0.5755858;0.43823424;5VDI[C-D];circle;GlyR;rgb(0, 204, 150)
308;-2.886899;0.5045462;0.6212429;5VDI[D-E];circle;GlyR;rgb(0, 204, 150)
309;-2.2283483;0.7287039;0.56915915;5VDI[E-A];circle;GlyR;rgb(0, 204, 150)
310;-3.2278793;0.51242024;0.3336389;5TIN[A-B];circle;GlyR;rgb(0, 204, 150)
311;-2.5961313;0.73415446;0.18037513;5TIN[B-C];circle;GlyR;rgb(0, 204, 150)
312;-2.6814616;0.6056441;-0.009658825;5TIN[C-D];circle;GlyR;rgb(0, 204, 150)
313;-3.1019213;0.46066716;0.27576563;5TIN[D-E];circle;GlyR;rgb(0, 204, 150)
314;-2.3907914;0.7783635;0.19484118;5TIN[E-A];circle;GlyR;rgb(0, 204, 150)
315;-2.970635;0.9017791;-0.2647232;5TIO[A-B];circle;GlyR;rgb(0, 204, 150)
316;-2.9675753;0.6351338;-0.03696977;5TIO[B-C];circle;GlyR;rgb(0, 204, 150)
317;-2.1384776;1.2664404;-0.110536076;5TIO[C-D];circle;GlyR;rgb(0, 204, 150)
318;-1.8008099;1.394372;-0.17361672;5TIO[D-E];circle;GlyR;rgb(0, 204, 150)
319;-2.5080342;0.92710054;-0.16830832;5TIO[E-A];circle;GlyR;rgb(0, 204, 150)
320;-1.7660804;0.8322752;-0.3440792;6VM3[A-B];circle;GlyR;rgb(0, 204, 150)
321;-0.4367566;1.304863;-0.52344334;6VM3[B-C];circle;GlyR;rgb(0, 204, 150)
322;-1.2321665;1.1528622;-0.31865662;6VM3[C-D];circle;GlyR;rgb(0, 204, 150)
323;-0.9083105;0.98940635;-0.6825838;6VM3[D-E];circle;GlyR;rgb(0, 204, 150)
324;-0.0072609074;1.6933494;-0.4385767;6VM3[E-A];circle;GlyR;rgb(0, 204, 150)
325;-0.7548779;0.6622899;-0.16657613;6VM2[A-B];circle;GlyR;rgb(0, 204, 150)
326;-0.87922436;0.42359635;-0.19555184;6VM2[B-C];circle;GlyR;rgb(0, 204, 150)
327;-0.5202211;0.84214276;-0.31684703;6VM2[C-D];circle;GlyR;rgb(0, 204, 150)
328;-1.1743101;0.36428782;-0.27173245;6VM2[D-E];circle;GlyR;rgb(0, 204, 150)
329;-0.49591473;0.55764765;-0.3059869;6VM2[E-A];circle;GlyR;rgb(0, 204, 150)
330;-0.7548779;0.6622899;-0.16657613;6VM0[A-B];circle;GlyR;rgb(0, 204, 150)
331;-0.87922436;0.42359635;-0.19555184;6VM0[B-C];circle;GlyR;rgb(0, 204, 150)
332;-0.5202211;0.84214276;-0.31684703;6VM0[C-D];circle;GlyR;rgb(0, 204, 150)
333;-1.1743101;0.36428782;-0.27173245;6VM0[D-E];circle;GlyR;rgb(0, 204, 150)
334;-0.49591473;0.55764765;-0.3059869;6VM0[E-A];circle;GlyR;rgb(0, 204, 150)
335;0.6358183;-0.7457755;2.161173;6PM6[A-E];circle;GlyR;rgb(0, 204, 150)
336;0.5697947;-0.7743949;2.1623342;6PM6[E-D];circle;GlyR;rgb(0, 204, 150)
337;0.6825987;-0.835819;2.2319987;6PM6[D-C];circle;GlyR;rgb(0, 204, 150)
338;0.6814402;-0.8258729;2.2077444;6PM6[C-B];circle;GlyR;rgb(0, 204, 150)
339;0.7535504;-0.68806183;2.1564832;6PM6[B-A];circle;GlyR;rgb(0, 204, 150)
340;-2.5763037;1.2659409;0.43630564;6PM5[A-E];circle;GlyR;rgb(0, 204, 150)
341;-2.578212;1.2543607;0.4107532;6PM5[E-D];circle;GlyR;rgb(0, 204, 150)
342;-2.59752;1.2380619;0.42121577;6PM5[D-C];circle;GlyR;rgb(0, 204, 150)
343;-2.5898836;1.2243266;0.43971127;6PM5[C-B];circle;GlyR;rgb(0, 204, 150)
344;-2.5113156;1.2862284;0.43316954;6PM5[B-A];circle;GlyR;rgb(0, 204, 150)
345;8.07128;-0.32735795;0.97581685;6PM4[A-E];circle;GlyR;rgb(0, 204, 150)
346;8.572163;-0.152419;1.1830478;6PM4[E-D];circle;GlyR;rgb(0, 204, 150)
347;9.150882;0.16309842;1.2517015;6PM4[D-C];circle;GlyR;rgb(0, 204, 150)
348;8.726782;-0.064043425;1.2326734;6PM4[C-B];circle;GlyR;rgb(0, 204, 150)
349;8.288636;-0.23691912;1.3529254;6PM4[B-A];circle;GlyR;rgb(0, 204, 150)
350;-4.127158;-0.11552503;2.052725;6PM3[A-E];circle;GlyR;rgb(0, 204, 150)
351;-4.082139;-0.09085672;2.0179152;6PM3[E-D];circle;GlyR;rgb(0, 204, 150)
352;-4.041548;-0.06312548;2.009461;6PM3[D-C];circle;GlyR;rgb(0, 204, 150)
353;-4.0787077;-0.10403066;2.0146089;6PM3[C-B];circle;GlyR;rgb(0, 204, 150)
354;-4.2238064;-0.11241353;1.9269538;6PM3[B-A];circle;GlyR;rgb(0, 204, 150)
355;-0.52774227;-1.1464287;1.4750679;6PM2[A-E];circle;GlyR;rgb(0, 204, 150)
356;-0.5546755;-1.2398366;1.4811819;6PM2[E-D];circle;GlyR;rgb(0, 204, 150)
357;-0.4666312;-1.1003679;1.5812917;6PM2[D-C];circle;GlyR;rgb(0, 204, 150)
358;-0.48374838;-1.158855;1.5851867;6PM2[C-B];circle;GlyR;rgb(0, 204, 150)
359;-0.4935198;-1.1284432;1.58038;6PM2[B-A];circle;GlyR;rgb(0, 204, 150)
360;-1.5329324;0.52987987;0.2194171;6PM1[A-E];circle;GlyR;rgb(0, 204, 150)
361;-1.5977569;0.4812699;0.23002386;6PM1[E-D];circle;GlyR;rgb(0, 204, 150)
362;-1.6133503;0.4972284;0.2381335;6PM1[D-C];circle;GlyR;rgb(0, 204, 150)
363;-1.6142187;0.49983552;0.23702845;6PM1[C-B];circle;GlyR;rgb(0, 204, 150)
364;-1.627796;0.4681461;0.26788974;6PM1[B-A];circle;GlyR;rgb(0, 204, 150)
365;15.371138;1.9055842;-1.0951604;6PM0[A-E];circle;GlyR;rgb(0, 204, 150)
366;15.6949625;2.0413017;-1.0495125;6PM0[E-D];circle;GlyR;rgb(0, 204, 150)
367;15.933355;2.1718888;-1.073049;6PM0[D-C];circle;GlyR;rgb(0, 204, 150)
368;15.789832;2.1064305;-1.0527093;6PM0[C-B];circle;GlyR;rgb(0, 204, 150)
369;15.649702;2.0509808;-1.0257704;6PM0[B-A];circle;GlyR;rgb(0, 204, 150)
370;-1.7858717;-0.39659312;2.953084;6UBS[A-B];circle;GlyR;rgb(0, 204, 150)
371;-2.2972584;-0.51831365;2.9369893;6UBS[B-C];circle;GlyR;rgb(0, 204, 150)
372;-2.4016702;-0.557827;2.451463;6UBS[C-D];circle;GlyR;rgb(0, 204, 150)
373;-2.794986;-0.7570994;2.6082833;6UBS[D-E];circle;GlyR;rgb(0, 204, 150)
374;-2.295449;-0.7084176;2.6472201;6UBS[E-A];circle;GlyR;rgb(0, 204, 150)
375;0.89613074;-0.64211667;-0.68612117;6UD3[A-B];circle;GlyR;rgb(0, 204, 150)
376;1.1169735;-0.2586066;-0.7127449;6UD3[B-C];circle;GlyR;rgb(0, 204, 150)
377;0.27694732;-0.70472383;-1.0061585;6UD3[C-D];circle;GlyR;rgb(0, 204, 150)
378;-0.09619137;-1.0794846;-0.817096;6UD3[D-E];circle;GlyR;rgb(0, 204, 150)
379;0.95540524;-0.7844913;-0.8109071;6UD3[E-A];circle;GlyR;rgb(0, 204, 150)
380;-0.57368916;-1.2305645;1.3621352;6UBT[A-B];circle;GlyR;rgb(0, 204, 150)
381;-0.4822275;-1.3059828;1.4069009;6UBT[B-C];circle;GlyR;rgb(0, 204, 150)
382;0.7262117;-0.6652525;1.300614;6UBT[C-D];circle;GlyR;rgb(0, 204, 150)
383;-1.1029758;-1.5396857;1.5748297;6UBT[D-E];circle;GlyR;rgb(0, 204, 150)
384;0.33036163;-0.87971246;1.5800352;6UBT[E-A];circle;GlyR;rgb(0, 204, 150)
385;-1.6258435;1.4714576;0.15937024;6PLX[A-E];circle;GlyR;rgb(0, 204, 150)
386;-1.7972157;1.3694377;0.19256432;6PLX[E-D];circle;GlyR;rgb(0, 204, 150)
387;-1.7866421;1.3802661;0.18157941;6PLX[D-C];circle;GlyR;rgb(0, 204, 150)
388;-1.7928904;1.3773512;0.18954134;6PLX[C-B];circle;GlyR;rgb(0, 204, 150)
389;-1.7327702;1.3814629;0.23623043;6PLX[B-A];circle;GlyR;rgb(0, 204, 150)
390;0.93906015;-0.5285553;1.2002698;6PLY[A-E];circle;GlyR;rgb(0, 204, 150)
391;0.76078546;-0.511871;1.1298296;6PLY[E-D];circle;GlyR;rgb(0, 204, 150)
392;0.46881473;-0.6424923;1.1151493;6PLY[D-C];circle;GlyR;rgb(0, 204, 150)
393;0.7972443;-0.63178676;1.2327678;6PLY[C-B];circle;GlyR;rgb(0, 204, 150)
394;0.76618713;-0.4781824;1.22066;6PLY[B-A];circle;GlyR;rgb(0, 204, 150)
395;11.389968;0.6826341;-0.07380483;6PLW[A-E];circle;GlyR;rgb(0, 204, 150)
396;12.138057;0.92372197;-0.04845228;6PLW[E-D];circle;GlyR;rgb(0, 204, 150)
397;12.738016;1.2416332;0.011001926;6PLW[D-C];circle;GlyR;rgb(0, 204, 150)
398;12.270064;1.000772;0.008110303;6PLW[C-B];circle;GlyR;rgb(0, 204, 150)
399;12.021664;0.89917225;0.018701581;6PLW[B-A];circle;GlyR;rgb(0, 204, 150)
400;-4.250356;-0.09595008;1.7154357;6PLZ[A-E];circle;GlyR;rgb(0, 204, 150)
401;-4.4382925;-0.065210335;1.6582146;6PLZ[E-D];circle;GlyR;rgb(0, 204, 150)
402;-4.378799;-0.068167664;1.8225851;6PLZ[D-C];circle;GlyR;rgb(0, 204, 150)
403;-4.5425234;-0.078954116;1.7174945;6PLZ[C-B];circle;GlyR;rgb(0, 204, 150)
404;-4.405013;-0.18121074;1.724633;6PLZ[B-A];circle;GlyR;rgb(0, 204, 150)
405;-1.2032597;1.8375174;0.13929424;6PLP[A-E];circle;GlyR;rgb(0, 204, 150)
406;-1.1899768;1.828811;0.13959086;6PLP[E-D];circle;GlyR;rgb(0, 204, 150)
407;-1.1103591;1.8714188;0.13256115;6PLP[D-C];circle;GlyR;rgb(0, 204, 150)
408;-1.1637883;1.8566555;0.13764562;6PLP[C-B];circle;GlyR;rgb(0, 204, 150)
409;-1.1562208;1.8705002;0.15150484;6PLP[B-A];circle;GlyR;rgb(0, 204, 150)
410;-1.2032597;1.8375174;0.13929424;6PLQ[A-E];circle;GlyR;rgb(0, 204, 150)
411;-1.1899768;1.828811;0.13959086;6PLQ[E-D];circle;GlyR;rgb(0, 204, 150)
412;-1.1103591;1.8714188;0.13256115;6PLQ[D-C];circle;GlyR;rgb(0, 204, 150)
413;-1.1637883;1.8566555;0.13764562;6PLQ[C-B];circle;GlyR;rgb(0, 204, 150)
414;-1.1562208;1.8705002;0.15150484;6PLQ[B-A];circle;GlyR;rgb(0, 204, 150)
415;-1.3073756;-0.08166506;0.89235556;7PBD[A-E];circle;GABAAR;rgb(43, 113, 255)
416;-4.1436987;-1.0686123;2.1681433;7PBD[E-D];circle;GABAAR;rgb(43, 113, 255)
417;-1.2837994;0.37541348;1.0012127;7PBD[D-C];circle;GABAAR;rgb(43, 113, 255)
418;-4.4333973;-0.45635948;2.3356483;7PBD[C-B];circle;GABAAR;rgb(43, 113, 255)
419;-3.2786605;0.16935964;0.57598656;7PBD[B-A];circle;GABAAR;rgb(43, 113, 255)
420;-2.35175;0.6115788;1.1776972;7PBZ[A-E];circle;GABAAR;rgb(43, 113, 255)
421;-4.235338;0.46484423;1.3182055;7PBZ[E-D];circle;GABAAR;rgb(43, 113, 255)
422;-2.3323178;0.48577803;1.2785697;7PBZ[D-C];circle;GABAAR;rgb(43, 113, 255)
423;-6.993688;-1.0635514;2.7496886;7PBZ[C-B];circle;GABAAR;rgb(43, 113, 255)
424;-3.5945048;1.2119838;0.6042557;7PBZ[B-A];circle;GABAAR;rgb(43, 113, 255)
425;-2.5433958;-0.16265945;0.67299503;7PC0[A-E];circle;GABAAR;rgb(43, 113, 255)
426;-4.200905;-0.13419461;1.6202404;7PC0[E-D];circle;GABAAR;rgb(43, 113, 255)
427;-2.9405193;-0.40314093;2.4223876;7PC0[D-C];circle;GABAAR;rgb(43, 113, 255)
428;-6.248875;-2.008381;3.126059;7PC0[C-B];circle;GABAAR;rgb(43, 113, 255)
429;-4.1582537;0.043929093;2.4085565;7PC0[B-A];circle;GABAAR;rgb(43, 113, 255)
430;-3.9135807;0.5143195;-0.621023;6QFA[A-E];circle;GABAAR;rgb(43, 113, 255)
431;-3.854018;0.54039764;-0.61443377;6QFA[E-D];circle;GABAAR;rgb(43, 113, 255)
432;-3.9418418;0.5279391;-0.6289791;6QFA[D-C];circle;GABAAR;rgb(43, 113, 255)
433;-3.942952;0.5025203;-0.61371356;6QFA[C-B];circle;GABAAR;rgb(43, 113, 255)
434;-3.9113286;0.5219937;-0.61743087;6QFA[B-A];circle;GABAAR;rgb(43, 113, 255)
435;-4.4630284;-0.39803416;0.017563127;7MLY[A-B];circle;GlyR;rgb(0, 204, 150)
436;-2.6200945;-0.23959479;-0.43665838;7MLY[B-C];circle;GlyR;rgb(0, 204, 150)
437;-3.2289183;1.0355161;0.12917015;7MLY[C-D];circle;GlyR;rgb(0, 204, 150)
438;-4.1129017;-0.49283904;1.5640329;7MLY[D-E];circle;GlyR;rgb(0, 204, 150)
439;-4.2826457;0.9936058;-2.3295546;7MLY[E-A];circle;GlyR;rgb(0, 204, 150)
440;-5.1049886;1.7732882;-0.50142384;7MLU[A-B];circle;GlyR;rgb(0, 204, 150)
441;-4.6013584;1.9789922;-0.5717149;7MLU[B-C];circle;GlyR;rgb(0, 204, 150)
442;-4.8216753;2.0241365;-0.45093992;7MLU[C-D];circle;GlyR;rgb(0, 204, 150)
443;-5.7107387;1.5443747;-0.39464155;7MLU[D-E];circle;GlyR;rgb(0, 204, 150)
444;-5.4793334;1.620034;-0.41189158;7MLU[E-A];circle;GlyR;rgb(0, 204, 150)
445;0.4992815;-1.522755;3.8585396;7L31[A-B];circle;GlyR;rgb(0, 204, 150)
446;2.0704477;-2.022757;3.8268695;7L31[B-C];circle;GlyR;rgb(0, 204, 150)
447;-0.6555603;-0.7472292;3.19015;7L31[C-D];circle;GlyR;rgb(0, 204, 150)
448;1.5650355;-0.95773554;2.2539344;7L31[D-E];circle;GlyR;rgb(0, 204, 150)
449;3.064311;-1.3678453;3.7447402;7L31[E-A];circle;GlyR;rgb(0, 204, 150)
450;2.1993093;0.4932947;3.2769885;7KUY[A-B];circle;GlyR;rgb(0, 204, 150)
451;-3.6121383;-1.3454603;2.961644;7KUY[B-C];circle;GlyR;rgb(0, 204, 150)
452;0.86218274;-1.0553216;5.110118;7KUY[C-D];circle;GlyR;rgb(0, 204, 150)
453;-3.2365923;2.9423707;-0.39555398;7KUY[D-E];circle;GlyR;rgb(0, 204, 150)
454;1.3220752;-1.5979232;3.181914;7KUY[E-A];circle;GlyR;rgb(0, 204, 150)
455;3.8678505;-0.6650645;2.0404224;5BKG[A-B];circle;GlyR;rgb(0, 204, 150)
456;-4.2238317;0.8872725;-0.93087804;5BKG[B-C];circle;GlyR;rgb(0, 204, 150)
457;6.5563393;3.6551898;0.7128613;5BKG[C-D];circle;GlyR;rgb(0, 204, 150)
458;6.27522;0.9972874;2.5148106;5BKG[D-E];circle;GlyR;rgb(0, 204, 150)
459;-2.5884726;0.79671735;-2.1263175;5BKG[E-A];circle;GlyR;rgb(0, 204, 150)
460;-3.6187158;-0.40725645;-0.07748398;5BKF[A-B];circle;GlyR;rgb(0, 204, 150)
461;-1.4022858;0.6944792;-0.3234128;5BKF[B-C];circle;GlyR;rgb(0, 204, 150)
462;-1.2796434;0.33925143;-0.28287113;5BKF[C-D];circle;GlyR;rgb(0, 204, 150)
463;-1.4475722;0.23443584;-0.29526535;5BKF[D-E];circle;GlyR;rgb(0, 204, 150)
464;-0.6495968;-0.10573866;-0.75525767;5BKF[E-A];circle;GlyR;rgb(0, 204, 150)
465;-2.8477826;-0.06830358;-1.3641022;7QKO[A-E];circle;nAChR;rgb(254, 32, 32)
466;-5.924145;2.1026335;-5.585968;7QKO[E-D];circle;nAChR;rgb(254, 32, 32)
467;-1.867729;1.3359697;-2.6251187;7QKO[D-C];circle;nAChR;rgb(254, 32, 32)
468;-3.7597802;-0.20039888;-1.3522863;7QKO[C-B];circle;nAChR;rgb(254, 32, 32)
469;-5.8288536;2.767024;-4.0858865;7QKO[B-A];circle;nAChR;rgb(254, 32, 32)
470;-1.8002354;0.23817536;-2.336911;7QL5[A-E];circle;nAChR;rgb(254, 32, 32)
471;-6.3243346;-0.4300389;-0.46724308;7QL5[E-D];circle;nAChR;rgb(254, 32, 32)
472;-2.1457;0.69918305;-2.6757896;7QL5[D-C];circle;nAChR;rgb(254, 32, 32)
473;-4.3941054;0.41806456;-1.5694692;7QL5[C-B];circle;nAChR;rgb(254, 32, 32)
474;-6.172526;2.489623;-3.6854897;7QL5[B-A];circle;nAChR;rgb(254, 32, 32)
475;-1.2364581;1.2332953;-3.1373868;7QL6[A-E];circle;nAChR;rgb(254, 32, 32)
476;-5.922093;0.31405988;-1.8396463;7QL6[E-D];circle;nAChR;rgb(254, 32, 32)
477;-1.222888;2.717193;-3.851146;7QL6[D-C];circle;nAChR;rgb(254, 32, 32)
478;-3.8086922;0.19965102;-1.9257181;7QL6[C-B];circle;nAChR;rgb(254, 32, 32)
479;-6.4168377;2.587028;-3.5176647;7QL6[B-A];circle;nAChR;rgb(254, 32, 32)
480;0.4386956;1.0514972;-2.287297;7EKI[A-B];circle;nAChR;rgb(254, 32, 32)
481;0.5976199;1.0964714;-2.3507595;7EKI[B-C];circle;nAChR;rgb(254, 32, 32)
482;0.5824376;1.1242652;-2.2138126;7EKI[C-D];circle;nAChR;rgb(254, 32, 32)
483;0.5537981;1.112748;-2.3132427;7EKI[D-E];circle;nAChR;rgb(254, 32, 32)
484;0.52629215;1.0985975;-2.2713733;7EKI[E-A];circle;nAChR;rgb(254, 32, 32)
485;2.0644143;1.949518;-3.3589618;7EKT[A-B];circle;nAChR;rgb(254, 32, 32)
486;2.2537618;1.9870176;-3.473584;7EKT[B-C];circle;nAChR;rgb(254, 32, 32)
487;2.1669517;1.9788108;-3.493009;7EKT[C-D];circle;nAChR;rgb(254, 32, 32)
488;2.008216;1.8765603;-3.4734578;7EKT[D-E];circle;nAChR;rgb(254, 32, 32)
489;2.1915145;1.97097;-3.4589665;7EKT[E-A];circle;nAChR;rgb(254, 32, 32)
490;1.5782453;1.4696354;-2.9085717;7EKP[A-B];circle;nAChR;rgb(254, 32, 32)
491;1.8316953;1.5403671;-3.0615973;7EKP[B-C];circle;nAChR;rgb(254, 32, 32)
492;1.7053144;1.5041599;-3.0808501;7EKP[C-D];circle;nAChR;rgb(254, 32, 32)
493;1.5844587;1.4250044;-3.072547;7EKP[D-E];circle;nAChR;rgb(254, 32, 32)
494;1.6999179;1.4973123;-3.0174398;7EKP[E-A];circle;nAChR;rgb(254, 32, 32)
